month_year,count_month,Sentiment,Content,audio_uri,docindex,files_uri,gifs_uri,photos_uri,sender_name,share_link,sticker_uri,videothumb_uri,video_uri,timestamp_ms
February 2017,45,sadness,Awww lamme,,10373,,,,Zoya Shepko,,,,,"February 13, 2017 5:54 PM"
February 2017,46,Neutral,Why,,10372,,,,Zoya Shepko,,,,,"February 13, 2017 5:54 PM"
February 2017,47,Neutral,Should l go there,,10371,,,,Zoya Shepko,,,,,"February 13, 2017 5:54 PM"
February 2017,48,joy,You know there's still tickets they are just like 100$ which is kind of od,,10370,,,,Zoya Shepko,,,,,"February 13, 2017 9:29 PM"
February 2017,49,fear,I can't go I have a test tomorrow that l really really need to study for,,10367,,,,Zoya Shepko,,,,,"February 15, 2017 6:42 PM"
February 2017,50,Neutral,Ahh no,,10361,,,,Zoya Shepko,,,,,"February 15, 2017 6:55 PM"
February 2017,51,Neutral,no don't mention [name],,10352,,,,Zoya Shepko,,,,,"February 16, 2017 4:01 PM"
February 2017,52,negative,because thats mean,,10350,,,,Zoya Shepko,,,,,"February 16, 2017 4:01 PM"
February 2017,53,Neutral,actually its still our ticket,,10348,,,,Zoya Shepko,,,,,"February 16, 2017 4:02 PM"
February 2017,54,Neutral,Not a big deal sana,,10344,,,,Zoya Shepko,,,,,"February 16, 2017 4:03 PM"
February 2017,55,Neutral,Just as if she's actually planning to go,,10342,,,,Zoya Shepko,,,,,"February 16, 2017 4:03 PM"
February 2017,56,Neutral,Don't say that you want to use if for [name],,10341,,,,Zoya Shepko,,,,,"February 16, 2017 4:03 PM"
February 2017,57,Neutral,See what she says first,,10340,,,,Zoya Shepko,,,,,"February 16, 2017 4:04 PM"
February 2017,58,positive,sana this honestly isn't such a big deal,,10337,,,,Zoya Shepko,,,,,"February 16, 2017 4:06 PM"
February 2017,59,Neutral,ask her whatever,,10336,,,,Zoya Shepko,,,,,"February 16, 2017 4:06 PM"
February 2017,60,Neutral,yes,,10334,,,,Zoya Shepko,,,,,"February 16, 2017 4:07 PM"
February 2017,61,Neutral,actually l have all the tickets so l get to choose who goes,,10333,,,,Zoya Shepko,,,,,"February 16, 2017 4:08 PM"
February 2017,62,joy,hahahhahha,,10332,,,,Zoya Shepko,,,,,"February 16, 2017 4:08 PM"
February 2017,63,Neutral,Maybe she won't even respond,,10330,,,,Zoya Shepko,,,,,"February 16, 2017 4:26 PM"
February 2017,64,negative,Bahhhh,,10324,,,,Zoya Shepko,,,,,"February 16, 2017 9:23 PM"
February 2017,65,Neutral,When does she end work,,10321,,,,Zoya Shepko,,,,,"February 16, 2017 9:23 PM"
February 2017,66,Neutral,Why not,,10319,,,,Zoya Shepko,,,,,"February 16, 2017 9:23 PM"
February 2017,67,Neutral,Lame [name],,10313,,,,Zoya Shepko,,,,,"February 16, 2017 9:24 PM"
February 2017,68,Neutral,Um okay,,10311,,,,Zoya Shepko,,,,,"February 16, 2017 9:25 PM"
February 2017,69,Neutral,Where does she work?,,10309,,,,Zoya Shepko,,,,,"February 16, 2017 9:27 PM"
February 2017,70,anticipation,Also does she have to work on Sunday,,10308,,,,Zoya Shepko,,,,,"February 16, 2017 9:27 PM"
February 2017,71,positive,lol [name] can hang out with a different [name],,10304,,,,Zoya Shepko,,,,,"February 16, 2017 9:32 PM"
February 2017,72,anticipation,is [name] still going???,,10297,,,,Zoya Shepko,,,,,"February 17, 2017 1:01 AM"
February 2017,73,positive,good,,10295,,,,Zoya Shepko,,,,,"February 17, 2017 1:01 AM"
February 2017,74,negative,ohmygod is he going to go to the concert,,10293,,,,Zoya Shepko,,,,,"February 17, 2017 1:01 AM"
February 2017,75,negative,ohmygod,,10288,,,,Zoya Shepko,,,,,"February 17, 2017 1:02 AM"
February 2017,76,negative,why,,10287,,,,Zoya Shepko,,,,,"February 17, 2017 1:02 AM"
February 2017,77,negative,why,,10286,,,,Zoya Shepko,,,,,"February 17, 2017 1:02 AM"
February 2017,78,negative,why,,10285,,,,Zoya Shepko,,,,,"February 17, 2017 1:02 AM"
February 2017,79,negative,which one out of 5 boyfriends is this one,,10282,,,,Zoya Shepko,,,,,"February 17, 2017 1:02 AM"
February 2017,80,negative,I can't keep track of all her boyfriends sana,,10277,,,,Zoya Shepko,,,,,"February 17, 2017 1:04 AM"
February 2017,81,Neutral,yes,,10275,,,,Zoya Shepko,,,,,"February 17, 2017 2:29 AM"
February 2017,82,disgust,no shame,,10274,,,,Zoya Shepko,,,,,"February 17, 2017 2:29 AM"
February 2017,83,positive,awww [name] should go with us to the concertt,,10270,,,,Zoya Shepko,,,,,"February 17, 2017 2:30 AM"
February 2017,84,Neutral,on sat,,10268,,,,Zoya Shepko,,,,,"February 17, 2017 2:30 AM"
February 2017,85,Neutral,yeah l know all of this sana,,10263,,,,Zoya Shepko,,,,,"February 17, 2017 2:30 AM"
February 2017,86,Neutral,she should go to the concert so I'm not alone with all the couples,,10258,,,,Zoya Shepko,,,,,"February 17, 2017 2:31 AM"
February 2017,87,negative,[name] is lame,,10256,,,,Zoya Shepko,,,,,"February 17, 2017 2:31 AM"
February 2017,88,disgust,Ohmygod l trusted [name] to cut my hair,,10252,,,,Zoya Shepko,,,,,"February 17, 2017 2:30 PM"
February 2017,89,disgust,What a disaster,,10251,,,,Zoya Shepko,,,,,"February 17, 2017 2:30 PM"
February 2017,90,Neutral,Zoya sent a photo.,,10246,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/16837924_1245756042126307_2024163080_n_1245756042126307.jpg,Zoya Shepko,,,,,"February 18, 2017 4:00 PM"
February 2017,91,Neutral,Sana?,,10245,,,,Zoya Shepko,,,,,"February 19, 2017 9:10 AM"
February 2017,92,Neutral,I forgot my contacts,,10244,,,,Zoya Shepko,,,,,"February 19, 2017 4:20 PM"
February 2017,93,Neutral,They're in the pink bathroom,,10243,,,,Zoya Shepko,,,,,"February 19, 2017 4:21 PM"
February 2017,94,Neutral,They are the ones with green tops,,10242,,,,Zoya Shepko,,,,,"February 19, 2017 4:21 PM"
February 2017,95,disgust,ew,,10238,,,,Zoya Shepko,,,,,"February 21, 2017 10:07 PM"
February 2017,96,Neutral,no,,10237,,,,Zoya Shepko,,,,,"February 21, 2017 10:07 PM"
February 2017,97,negative,so lame,,10235,,,,Zoya Shepko,,,,,"February 21, 2017 10:07 PM"
February 2017,98,negative,its gonna be so lame,,10230,,,,Zoya Shepko,,,,,"February 21, 2017 10:07 PM"
February 2017,99,negative,so you will be the lame one,,10228,,,,Zoya Shepko,,,,,"February 21, 2017 10:08 PM"
February 2017,100,negative,what the heck,,10222,,,,Zoya Shepko,,,,,"February 21, 2017 10:08 PM"
February 2017,101,negative,no,,10221,,,,Zoya Shepko,,,,,"February 21, 2017 10:08 PM"
February 2017,102,negative,thats lame,,10220,,,,Zoya Shepko,,,,,"February 21, 2017 10:09 PM"
February 2017,103,negative,NOOOOOOOOO,,10218,,,,Zoya Shepko,,,,,"February 21, 2017 10:09 PM"
February 2017,104,anger,go away,,10217,,,,Zoya Shepko,,,,,"February 21, 2017 10:09 PM"
February 2017,105,Neutral,Zoya sent a photo from Tenor GIF Keyboard.,,10215,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/16900076_1249533415081903_411954837_n_1249533415081903.gif,Zoya Shepko,,,,,"February 21, 2017 10:10 PM"
February 2017,106,anger,ohmygod go away sana,,10213,,,,Zoya Shepko,,,,,"February 21, 2017 10:11 PM"
February 2017,107,anger,go to the movies and be lame,,10212,,,,Zoya Shepko,,,,,"February 21, 2017 10:11 PM"
February 2017,108,Neutral,no,,10207,,,,Zoya Shepko,,,,,"February 21, 2017 10:12 PM"
February 2017,109,negative,goshdarnit,,10202,,,,Zoya Shepko,,,,,"February 22, 2017 11:41 PM"
February 2017,110,Neutral,Zoya sent a photo.,,10201,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/16935992_1251100401591871_1329728151_o_1251100401591871.jpg,Zoya Shepko,,,,,"February 23, 2017 1:16 PM"
February 2017,111,Neutral,No,,10200,,,,Zoya Shepko,,,,,"February 23, 2017 1:16 PM"
February 2017,112,Neutral,She wants to go to philly,,10199,,,,Zoya Shepko,,,,,"February 23, 2017 1:16 PM"
February 2017,113,Neutral,No,,10197,,,,Zoya Shepko,,,,,"February 23, 2017 3:21 PM"
February 2017,114,Neutral,Look at [name]'s stuff,,10195,,,,Zoya Shepko,,,,,"February 23, 2017 3:21 PM"
February 2017,115,anticipation,Your done with school already??,,10194,,,,Zoya Shepko,,,,,"February 23, 2017 3:21 PM"
February 2017,116,fear,Sana are you okay,,10192,,,,Zoya Shepko,,,,,"February 23, 2017 8:20 PM"
February 2017,117,Neutral,Did you eat a brownie,,10191,,,,Zoya Shepko,,,,,"February 23, 2017 8:20 PM"
February 2017,118,positive,https://wtmd.org/radio/listen-wtmd/,,10187,,,,Zoya Shepko,https://wtmd.org/radio/listen-wtmd/,,,,"February 23, 2017 11:22 PM"
February 2017,119,Neutral,omg sana,,10186,,,,Zoya Shepko,,,,,"February 23, 2017 11:22 PM"
February 2017,120,positive,lake street dive is playing with an orchestra,,10185,,,,Zoya Shepko,,,,,"February 23, 2017 11:22 PM"
February 2017,121,Neutral,omg so weird,,10184,,,,Zoya Shepko,,,,,"February 23, 2017 11:23 PM"
February 2017,122,Neutral,What for this weekend,,10182,,,,Zoya Shepko,,,,,"February 24, 2017 10:59 AM"
February 2017,123,Neutral,Don't forget camera,,10178,,,,Zoya Shepko,,,,,"February 24, 2017 4:03 PM"
February 2017,124,Neutral,ð¥ð¹ð¹ð¹ð¹ð¹,,10177,,,,Zoya Shepko,,,,,"February 24, 2017 4:03 PM"
February 2017,125,Neutral,ð½ð¸ð·ð¸ð¸,,10176,,,,Zoya Shepko,,,,,"February 24, 2017 4:04 PM"
February 2017,126,Neutral,Zoya sent a photo from Tenor GIF Keyboard.,,10175,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/16933731_1252219914813253_436097985_n_1252219914813253.gif,Zoya Shepko,,,,,"February 24, 2017 4:13 PM"
February 2017,127,Neutral,Okay sana,,10173,,,,Zoya Shepko,,,,,"February 24, 2017 10:06 PM"
February 2017,128,Neutral,No,,10171,,,,Zoya Shepko,,,,,"February 24, 2017 10:06 PM"
February 2017,129,negative,You both are idiots,,10170,,,,Zoya Shepko,,,,,"February 24, 2017 10:06 PM"
February 2017,130,Neutral,Why would she be mad at you,,10169,,,,Zoya Shepko,,,,,"February 24, 2017 10:07 PM"
February 2017,131,Neutral,Back of the booklet: - After editing put: Produced by Andriy Dmytrovych  then Cover Design....  then Add: Project management by [name] Chornomaz.,,10168,,,,Zoya Shepko,,,,,"February 24, 2017 11:53 PM"
February 2017,132,Neutral,Yes,,10159,,,,Zoya Shepko,,,,,"February 27, 2017 4:19 PM"
February 2017,133,Neutral,Why,,10157,,,,Zoya Shepko,,,,,"February 27, 2017 7:32 PM"
February 2017,134,anticipation,Sana are you going to the gym after,,10155,,,,Zoya Shepko,,,,,"February 28, 2017 2:57 PM"
February 2017,135,Neutral,Bah okay fine,,10153,,,,Zoya Shepko,,,,,"February 28, 2017 2:59 PM"
February 2017,136,sadness,I'll go by myself,,10152,,,,Zoya Shepko,,,,,"February 28, 2017 2:59 PM"
February 2017,137,Neutral,Where did you get your eye test done to renew your license,,10148,,,,Zoya Shepko,,,,,"February 28, 2017 5:43 PM"
February 2017,138,Neutral,yes,,10145,,,,Zoya Shepko,,,,,"February 28, 2017 7:50 PM"
February 2017,139,Neutral,when you turn 21 don't you have to do something,,10144,,,,Zoya Shepko,,,,,"February 28, 2017 7:50 PM"
February 2017,140,disgust,yeah l know but you have to get your eyes checked idiot,,10140,,,,Zoya Shepko,,,,,"February 28, 2017 7:51 PM"
February 2017,141,Neutral,did you go to the Kinston one,,10139,,,,Zoya Shepko,,,,,"February 28, 2017 7:51 PM"
February 2017,142,Neutral,bro you have to,,10137,,,,Zoya Shepko,,,,,"February 28, 2017 7:51 PM"
February 2017,143,negative,okay never mind,,10136,,,,Zoya Shepko,,,,,"February 28, 2017 7:51 PM"
March 2017,1,Neutral,Zoya sent a photo.,,10135,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/17093029_1259269397441638_462989039_o_1259269397441638.jpg,Zoya Shepko,,,,,"March 3, 2017 11:45 AM"
March 2017,2,negative,Nooooo [name]'s not coming eitherrrrrr,,10134,,,,Zoya Shepko,,,,,"March 3, 2017 11:45 AM"
March 2017,3,Neutral,What,,10132,,,,Zoya Shepko,,,,,"March 3, 2017 12:58 PM"
March 2017,4,Neutral,Sana I'm going after class,,10131,,,,Zoya Shepko,,,,,"March 3, 2017 2:54 PM"
March 2017,5,anticipation,Are you coming??!?!?,,10130,,,,Zoya Shepko,,,,,"March 3, 2017 2:54 PM"
March 2017,6,Neutral,Zoya sent a photo from Tenor GIF Keyboard.,,10129,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/17101992_1259427424092502_89647359_n_1259427424092502.gif,Zoya Shepko,,,,,"March 3, 2017 2:55 PM"
March 2017,7,Neutral,Or are you gonna fail again this week,,10128,,,,Zoya Shepko,,,,,"March 3, 2017 2:55 PM"
March 2017,8,negative,FAIL,,10124,,,,Zoya Shepko,,,,,"March 3, 2017 2:56 PM"
March 2017,9,Neutral,after class,,10123,,,,Zoya Shepko,,,,,"March 3, 2017 2:56 PM"
March 2017,10,Neutral,3:30,,10121,,,,Zoya Shepko,,,,,"March 3, 2017 2:56 PM"
March 2017,11,Neutral,Zoya: ó°,,10119,,,,Zoya Shepko,,messages/stickers_used/39178562_1505197616293642_5411344281094848512_n_369239263222822.png,,,"March 3, 2017 2:56 PM"
March 2017,12,Neutral,Zoya: ó°,,10118,,,,Zoya Shepko,,messages/stickers_used/39178562_1505197616293642_5411344281094848512_n_369239263222822.png,,,"March 3, 2017 2:56 PM"
March 2017,13,Neutral,Zoya: ó°,,10117,,,,Zoya Shepko,,messages/stickers_used/39178562_1505197616293642_5411344281094848512_n_369239263222822.png,,,"March 3, 2017 2:56 PM"
March 2017,14,positive,Good,,10116,,,,Zoya Shepko,,,,,"March 3, 2017 2:57 PM"
March 2017,15,positive,Good,,10114,,,,Zoya Shepko,,,,,"March 3, 2017 2:57 PM"
March 2017,16,Neutral,SANAAA,,10113,,,,Zoya Shepko,,,,,"March 3, 2017 4:53 PM"
March 2017,17,positive,Oh lol,,10110,,,,Zoya Shepko,,,,,"March 3, 2017 4:53 PM"
March 2017,18,Neutral,I'm almost done,,10109,,,,Zoya Shepko,,,,,"March 3, 2017 4:53 PM"
March 2017,19,Neutral,My class ended earlier,,10108,,,,Zoya Shepko,,,,,"March 3, 2017 4:53 PM"
March 2017,20,anticipation,Sana are you still in class??,,10106,,,,Zoya Shepko,,,,,"March 7, 2017 6:39 PM"
March 2017,21,anticipation,[name] is asking if she can take [name] for Saturday,,10104,,,,Zoya Shepko,,,,,"March 8, 2017 7:25 PM"
March 2017,22,Neutral,But I don't think she will have fun right,,10103,,,,Zoya Shepko,,,,,"March 8, 2017 7:25 PM"
March 2017,23,Neutral,What would she do,,10102,,,,Zoya Shepko,,,,,"March 8, 2017 7:25 PM"
March 2017,24,Neutral,You will,,10100,,,,Zoya Shepko,,,,,"March 9, 2017 2:41 PM"
March 2017,25,Neutral,Not me,,10099,,,,Zoya Shepko,,,,,"March 9, 2017 2:41 PM"
March 2017,26,sadness,Yeah but I still feel bad,,10095,,,,Zoya Shepko,,,,,"March 9, 2017 2:42 PM"
March 2017,27,Neutral,And they convinced me to go because they would pay for it,,10092,,,,Zoya Shepko,,,,,"March 9, 2017 2:42 PM"
March 2017,28,negative,So they lieeeeeddddd,,10090,,,,Zoya Shepko,,,,,"March 9, 2017 2:43 PM"
March 2017,29,Neutral,Sana can you put a pot of water to boil,,10089,,,,Zoya Shepko,,,,,"March 9, 2017 6:55 PM"
March 2017,30,Neutral,Noodles,,10088,,,,Zoya Shepko,,,,,"March 9, 2017 6:55 PM"
March 2017,31,Neutral,yes,,10083,,,,Zoya Shepko,,,,,"March 13, 2017 6:10 PM"
March 2017,32,Neutral,what,,10081,,,,Zoya Shepko,,,,,"March 13, 2017 8:02 PM"
March 2017,33,Neutral,why is Alabama shakes never here,,10080,,,,Zoya Shepko,,,,,"March 15, 2017 12:05 AM"
March 2017,34,Neutral,Zoya sent an attachment.,,10079,,,,Zoya Shepko,https://www.youtube.com/watch?v=AI6nIJ-anYQ&list=RD0HxNtWEIKhQ&index=2,,,,"March 15, 2017 12:06 AM"
March 2017,35,joy,look how good they areeeeeeeeee,,10078,,,,Zoya Shepko,,,,,"March 15, 2017 12:06 AM"
March 2017,36,negative,It smells like weed everywhere in the house and [name]s just sitting here,,10075,,,,Zoya Shepko,,,,,"March 16, 2017 1:46 PM"
March 2017,37,negative,What the heck [name],,10074,,,,Zoya Shepko,,,,,"March 16, 2017 1:46 PM"
March 2017,38,Neutral,She definitely would care,,10071,,,,Zoya Shepko,,,,,"March 16, 2017 1:47 PM"
March 2017,39,negative,It's just because [name] is the golden child,,10068,,,,Zoya Shepko,,,,,"March 16, 2017 1:50 PM"
March 2017,40,anger,lol the smell hasn't gotten to me yet,,10064,,,,Zoya Shepko,,,,,"March 16, 2017 10:43 PM"
March 2017,41,negative,that why the house gets so cold,,10060,,,,Zoya Shepko,,,,,"March 16, 2017 10:45 PM"
March 2017,42,negative,oh yass it just got to me,,10055,,,,Zoya Shepko,,,,,"March 16, 2017 10:50 PM"
March 2017,43,negative,why would he care he doesn't remember,,10052,,,,Zoya Shepko,,,,,"March 16, 2017 10:50 PM"
March 2017,44,anticipation,l think [name] was the one that had the most fun that night,,10048,,,,Zoya Shepko,,,,,"March 16, 2017 10:51 PM"
March 2017,45,Neutral,because he got super lit,,10047,,,,Zoya Shepko,,,,,"March 16, 2017 10:51 PM"
March 2017,46,Neutral,Shhhh I'm watching a movie right now,,10040,,,,Zoya Shepko,,,,,"March 21, 2017 9:15 PM"
March 2017,47,Neutral,Yas,,10038,,,,Zoya Shepko,,,,,"March 22, 2017 10:19 AM"
March 2017,48,Neutral,And l got her flowers,,10037,,,,Zoya Shepko,,,,,"March 22, 2017 10:19 AM"
March 2017,49,Neutral,Yas,,10035,,,,Zoya Shepko,,,,,"March 22, 2017 10:19 AM"
March 2017,50,Neutral,No,,10033,,,,Zoya Shepko,,,,,"March 22, 2017 12:34 PM"
March 2017,51,anticipation,Sana are you coming today?,,10032,,,,Zoya Shepko,,,,,"March 26, 2017 10:49 AM"
March 2017,52,Neutral,Sannnnnaaaaaaaaaaaaaaaaaa,,10031,,,,Zoya Shepko,,,,,"March 26, 2017 12:00 PM"
March 2017,53,Neutral,In class bro,,10027,,,,Zoya Shepko,,,,,"March 27, 2017 3:27 PM"
March 2017,54,anticipation,And l have a test tomorrow,,10026,,,,Zoya Shepko,,,,,"March 27, 2017 3:27 PM"
March 2017,55,Neutral,So not today,,10024,,,,Zoya Shepko,,,,,"March 27, 2017 3:27 PM"
March 2017,56,Neutral,Yes,,10022,,,,Zoya Shepko,,,,,"March 27, 2017 3:28 PM"
March 2017,57,Neutral,What,,10020,,,,Zoya Shepko,,,,,"March 27, 2017 3:28 PM"
March 2017,58,Neutral,Are you kidding me,,10019,,,,Zoya Shepko,,,,,"March 27, 2017 3:28 PM"
March 2017,59,Neutral,What was actually the point in doing it,,10017,,,,Zoya Shepko,,,,,"March 27, 2017 3:29 PM"
March 2017,60,positive,For real though,,10016,,,,Zoya Shepko,,,,,"March 27, 2017 3:29 PM"
March 2017,61,Neutral,Why did l do it,,10015,,,,Zoya Shepko,,,,,"March 27, 2017 3:29 PM"
March 2017,62,Neutral,Never again,,10013,,,,Zoya Shepko,,,,,"March 27, 2017 3:29 PM"
March 2017,63,Neutral,It's not even a rehearsal yet,,10009,,,,Zoya Shepko,,,,,"March 27, 2017 8:34 PM"
March 2017,64,Neutral,She hasn't send out emails to everyone,,10008,,,,Zoya Shepko,,,,,"March 27, 2017 8:34 PM"
March 2017,65,Neutral,Zoya sent an attachment.,,10007,,,,Zoya Shepko,,,,,"March 27, 2017 8:35 PM"
March 2017,66,Neutral,Ohmygod,,10006,,,,Zoya Shepko,,,,,"March 27, 2017 8:35 PM"
March 2017,67,Neutral,I don't know how it does that,,10003,,,,Zoya Shepko,,,,,"March 27, 2017 8:36 PM"
March 2017,68,Neutral,All the time,,10002,,,,Zoya Shepko,,,,,"March 27, 2017 8:36 PM"
March 2017,69,negative,But l don't think I'm going to that rehearsal,,10000,,,,Zoya Shepko,,,,,"March 27, 2017 8:36 PM"
March 2017,70,Neutral,Finals,,9998,,,,Zoya Shepko,,,,,"March 27, 2017 8:36 PM"
March 2017,71,Neutral,And projects,,9996,,,,Zoya Shepko,,,,,"March 27, 2017 8:36 PM"
March 2017,72,Neutral,Sana I'm here already,,9994,,,,Zoya Shepko,,,,,"March 28, 2017 3:10 PM"
March 2017,73,Neutral,In the back room,,9993,,,,Zoya Shepko,,,,,"March 28, 2017 3:10 PM"
March 2017,74,Neutral,Take it,,9991,,,,Zoya Shepko,,,,,"March 28, 2017 9:24 PM"
March 2017,75,fear,Oh shit,,9990,,,,Zoya Shepko,,,,,"March 29, 2017 10:50 AM"
March 2017,76,fear,They're flying in [name] for the April rehearsal??????,,9989,,,,Zoya Shepko,,,,,"March 29, 2017 10:50 AM"
March 2017,77,anger,Now l feel bad if l don't go,,9986,,,,Zoya Shepko,,,,,"March 29, 2017 10:52 AM"
March 2017,78,negative,Why are they making such a big deal about rehearsals,,9985,,,,Zoya Shepko,,,,,"March 29, 2017 10:53 AM"
March 2017,79,Neutral,Exactly,,9982,,,,Zoya Shepko,,,,,"March 29, 2017 10:53 AM"
March 2017,80,anger,It's going to be so bad,,9981,,,,Zoya Shepko,,,,,"March 29, 2017 10:53 AM"
March 2017,81,Neutral,I don't know,,9978,,,,Zoya Shepko,,,,,"March 29, 2017 10:54 AM"
March 2017,82,fear,So is there even a point wasting money and flying [name] in,,9970,,,,Zoya Shepko,,,,,"March 29, 2017 10:59 AM"
March 2017,83,Neutral,Your missing out on the gym sana,,9965,,,,Zoya Shepko,,,,,"March 29, 2017 1:57 PM"
March 2017,84,positive,It's lit,,9964,,,,Zoya Shepko,,,,,"March 29, 2017 1:57 PM"
March 2017,85,Neutral,Need new scissors,,9958,,,,Zoya Shepko,,,,,"March 30, 2017 2:37 PM"
March 2017,86,Neutral,But yes l can,,9957,,,,Zoya Shepko,,,,,"March 30, 2017 3:24 PM"
March 2017,87,Neutral,I'll see if I can find scissors after class,,9956,,,,Zoya Shepko,,,,,"March 30, 2017 3:25 PM"
March 2017,88,Neutral,Buy*,,9955,,,,Zoya Shepko,,,,,"March 30, 2017 3:25 PM"
March 2017,89,trust,What kind of haircut do you want,,9954,,,,Zoya Shepko,,,,,"March 30, 2017 5:37 PM"
March 2017,90,Neutral,Do whatever you want bro,,9950,,,,Zoya Shepko,,,,,"March 31, 2017 1:53 PM"
March 2017,91,anticipation,But your going to the gym after class?,,9949,,,,Zoya Shepko,,,,,"March 31, 2017 1:54 PM"
