month_year,count_month,Sentiment,Content,audio_uri,docindex,files_uri,gifs_uri,photos_uri,sender_name,share_link,sticker_uri,videothumb_uri,video_uri,timestamp_ms
October 2017,98,positive,it's fineeeeee,,7712,,,,Sana Shepko,,,,,"October 18, 2017 11:43 AM"
October 2017,99,negative,i have so much to dooo,,7710,,,,Sana Shepko,,,,,"October 18, 2017 11:43 AM"
October 2017,100,Neutral,because u keep messaging meeee,,7707,,,,Sana Shepko,,,,,"October 18, 2017 11:44 AM"
October 2017,101,negative,ugh,,7706,,,,Sana Shepko,,,,,"October 18, 2017 11:44 AM"
October 2017,102,Neutral,well she still needs to email me the high res photo anyway,,7703,,,,Sana Shepko,,,,,"October 18, 2017 11:45 AM"
October 2017,103,Neutral,i can't do anything yet,,7702,,,,Sana Shepko,,,,,"October 18, 2017 11:46 AM"
October 2017,104,anticipation,zoya wait your graduation is on sunday may 21 not saturday may 20,,7699,,,,Sana Shepko,,,,,"October 23, 2017 5:02 PM"
October 2017,105,Neutral,well chicago concert,,7697,,,,Sana Shepko,,,,,"October 23, 2017 5:15 PM"
October 2017,106,Neutral,like i could still technically go but also my summer term starts the week before,,7696,,,,Sana Shepko,,,,,"October 23, 2017 5:15 PM"
October 2017,107,Neutral,so i'm basically always in school during these [organization] things,,7695,,,,Sana Shepko,,,,,"October 23, 2017 5:15 PM"
October 2017,108,Neutral,ok yeah,,7691,,,,Sana Shepko,,,,,"October 23, 2017 5:18 PM"
October 2017,109,positive,good point,,7690,,,,Sana Shepko,,,,,"October 23, 2017 5:19 PM"
October 2017,110,Neutral,no,,7687,,,,Sana Shepko,,,,,"October 23, 2017 5:35 PM"
October 2017,111,Neutral,yeah,,7683,,,,Sana Shepko,,,,,"October 23, 2017 5:39 PM"
October 2017,112,Neutral,gg [organization],,7682,,,,Sana Shepko,,,,,"October 23, 2017 5:39 PM"
October 2017,113,Neutral,i emailed [name] about it too saying what i could and couldn't do,,7681,,,,Sana Shepko,,,,,"October 23, 2017 5:39 PM"
October 2017,114,Neutral,basically i said no to may and then maybe to the rest (march rehearsal and july concert),,7680,,,,Sana Shepko,,,,,"October 23, 2017 5:40 PM"
October 2017,115,anger,also lol bc she hasn't responded about [name] and yet everyone freaks out when i say i might not be able to do a concert,,7679,,,,Sana Shepko,,,,,"October 23, 2017 5:40 PM"
October 2017,116,anger,DOUBLE STANDARDS,,7678,,,,Sana Shepko,,,,,"October 23, 2017 5:40 PM"
October 2017,117,Neutral,[name] came up to me before i left and was like we understand but like we need you,,7675,,,,Sana Shepko,,,,,"October 23, 2017 5:44 PM"
October 2017,118,negative,like so gg,,7674,,,,Sana Shepko,,,,,"October 23, 2017 5:44 PM"
October 2017,119,Neutral,lol,,7671,,,,Sana Shepko,,,,,"October 23, 2017 5:51 PM"
October 2017,120,Neutral,why does she want to come,,7670,,,,Sana Shepko,,,,,"October 23, 2017 5:51 PM"
October 2017,121,anticipation,isn't she applying to grad school again,,7669,,,,Sana Shepko,,,,,"October 23, 2017 5:51 PM"
October 2017,122,Neutral,isn't she ridiculously busy like everyone else,,7668,,,,Sana Shepko,,,,,"October 23, 2017 5:51 PM"
October 2017,123,Neutral,Yeah he did,,7658,,,,Sana Shepko,,,,,"October 23, 2017 8:48 PM"
October 2017,124,Neutral,Im not posting anyrhing,,7657,,,,Sana Shepko,,,,,"October 23, 2017 8:48 PM"
October 2017,125,Neutral,Not in charge of pr,,7656,,,,Sana Shepko,,,,,"October 23, 2017 8:48 PM"
October 2017,126,anger,lmao [name] posted the photos that i look the worst in,,7652,,,,Sana Shepko,,,,,"October 23, 2017 9:47 PM"
October 2017,127,negative,goddammit,,7651,,,,Sana Shepko,,,,,"October 23, 2017 9:47 PM"
October 2017,128,Neutral,You sent a photo.,,7650,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/22773416_10155898675803054_1316502289_n_10155898675803054.png,Sana Shepko,,,,,"October 23, 2017 9:48 PM"
October 2017,129,Neutral,rip,,7649,,,,Sana Shepko,,,,,"October 23, 2017 9:48 PM"
October 2017,130,disgust,gross,,7647,,,,Sana Shepko,,,,,"October 23, 2017 9:49 PM"
October 2017,131,Neutral,Lmao i know i just noticed that,,7643,,,,Sana Shepko,,,,,"October 25, 2017 9:31 PM"
October 2017,132,anger,Its ok he would just be miserable anyway,,7642,,,,Sana Shepko,,,,,"October 25, 2017 9:31 PM"
October 2017,133,negative,No one wants him,,7641,,,,Sana Shepko,,,,,"October 25, 2017 9:31 PM"
October 2017,134,positive,Good,,7639,,,,Sana Shepko,,,,,"October 25, 2017 9:31 PM"
October 2017,135,anger,I hate him too,,7638,,,,Sana Shepko,,,,,"October 25, 2017 9:31 PM"
October 2017,136,anger,Hes a little bitch,,7637,,,,Sana Shepko,,,,,"October 25, 2017 9:31 PM"
October 2017,137,Neutral,Hmm sure,,7634,,,,Sana Shepko,,,,,"October 25, 2017 9:34 PM"
October 2017,138,anger,Im sure he's upset we dont want to party at his house every year,,7633,,,,Sana Shepko,,,,,"October 25, 2017 9:35 PM"
October 2017,139,negative,Keep in mind [name] is literally always upset about stupid shit,,7630,,,,Sana Shepko,,,,,"October 25, 2017 9:35 PM"
October 2017,140,Neutral,Zoya he sulked in the hallway during our sunday concert because [name] wasnt taking his advicr about sound,,7627,,,,Sana Shepko,,,,,"October 25, 2017 9:36 PM"
October 2017,141,anger,Or some shit,,7626,,,,Sana Shepko,,,,,"October 25, 2017 9:36 PM"
October 2017,142,negative,He's literally a child,,7625,,,,Sana Shepko,,,,,"October 25, 2017 9:36 PM"
October 2017,143,Neutral,Remember he didnt eat lunch with us,,7622,,,,Sana Shepko,,,,,"October 25, 2017 9:37 PM"
October 2017,144,anger,Yeah and [name] was saying something about him being upset,,7618,,,,Sana Shepko,,,,,"October 25, 2017 9:37 PM"
October 2017,145,negative,Hes got serious emotional problems man,,7617,,,,Sana Shepko,,,,,"October 25, 2017 9:38 PM"
October 2017,146,anticipation,Good luck [name],,7615,,,,Sana Shepko,,,,,"October 25, 2017 9:38 PM"
October 2017,147,Neutral,Probably shouldnt have married him so fast but gg,,7613,,,,Sana Shepko,,,,,"October 25, 2017 9:38 PM"
October 2017,148,positive,Agreed,,7610,,,,Sana Shepko,,,,,"October 25, 2017 9:38 PM"
October 2017,149,anger,Gonna have to spend too much money if they divorce now,,7607,,,,Sana Shepko,,,,,"October 25, 2017 9:39 PM"
October 2017,150,anger,Though if they did it would be because he decided it,,7606,,,,Sana Shepko,,,,,"October 25, 2017 9:39 PM"
October 2017,151,anger,Because he has all the power,,7605,,,,Sana Shepko,,,,,"October 25, 2017 9:39 PM"
October 2017,152,anger,I dont understand why [name] never tells him to get over himself,,7603,,,,Sana Shepko,,,,,"October 25, 2017 9:40 PM"
October 2017,153,anger,Like hes the WORST,,7602,,,,Sana Shepko,,,,,"October 25, 2017 9:40 PM"
October 2017,154,anger,Why does she deal with so much whiney bullshit my god,,7601,,,,Sana Shepko,,,,,"October 25, 2017 9:40 PM"
October 2017,155,anger,Disgusting,,7598,,,,Sana Shepko,,,,,"October 25, 2017 9:41 PM"
October 2017,156,Neutral,You sent a photo.,,7597,,,messages/inbox/ZoyaShepko_1AnAuMsTUQ/photos/22811379_10155903936828054_972445386_n_10155903936828054.png,Sana Shepko,,,,,"October 25, 2017 9:45 PM"
October 2017,157,anger,OH my god i hate everyone,,7596,,,,Sana Shepko,,,,,"October 25, 2017 9:45 PM"
October 2017,158,fear,Hello i am also stressed out,,7595,,,,Sana Shepko,,,,,"October 25, 2017 9:45 PM"
October 2017,159,anger,OH my fucking god,,7592,,,,Sana Shepko,,,,,"October 25, 2017 9:47 PM"
October 2017,160,Neutral,Lmao,,7588,,,,Sana Shepko,,,,,"October 25, 2017 9:47 PM"
October 2017,161,anger,Hes just being an asshole,,7582,,,,Sana Shepko,,,,,"October 25, 2017 9:48 PM"
October 2017,162,anger,Because hes stressed out,,7581,,,,Sana Shepko,,,,,"October 25, 2017 9:48 PM"
October 2017,163,anger,Too bad the world doesnt revolve around his stress levels,,7578,,,,Sana Shepko,,,,,"October 25, 2017 9:49 PM"
October 2017,164,Neutral,what do you mean,,7573,,,,Sana Shepko,,,,,"October 26, 2017 4:27 PM"
October 2017,165,Neutral,oh no tell me what happened,,7569,,,,Sana Shepko,,,,,"October 26, 2017 6:28 PM"
October 2017,166,disgust,ew,,7565,,,,Sana Shepko,,,,,"October 26, 2017 6:55 PM"
October 2017,167,anger,tell him to stfu,,7564,,,,Sana Shepko,,,,,"October 26, 2017 6:55 PM"
October 2017,168,Neutral,zoya don't worry,,7560,,,,Sana Shepko,,,,,"October 26, 2017 6:56 PM"
October 2017,169,anger,just don't do his shit,,7559,,,,Sana Shepko,,,,,"October 26, 2017 6:56 PM"
October 2017,170,Neutral,he's an adult,,7557,,,,Sana Shepko,,,,,"October 26, 2017 6:56 PM"
October 2017,171,negative,ugh god,,7556,,,,Sana Shepko,,,,,"October 26, 2017 6:56 PM"
October 2017,172,negative,[name] wtf,,7555,,,,Sana Shepko,,,,,"October 26, 2017 6:56 PM"
October 2017,173,anger,why are boys such babies,,7553,,,,Sana Shepko,,,,,"October 26, 2017 6:56 PM"
October 2017,174,sadness,god i so hope he doesn't end up being schizophrenic,,7552,,,,Sana Shepko,,,,,"October 26, 2017 6:56 PM"
October 2017,175,negative,like seriously the fact that 2 generations in a row of males in the family...,,7551,,,,Sana Shepko,,,,,"October 26, 2017 6:57 PM"
October 2017,176,negative,he does have some emotional issues,,7549,,,,Sana Shepko,,,,,"October 26, 2017 6:57 PM"
October 2017,177,Neutral,lmao yeah ESPECIALLY because of the whole thing with our fam,,7544,,,,Sana Shepko,,,,,"October 26, 2017 6:57 PM"
October 2017,178,Neutral,god i keep telling him,,7543,,,,Sana Shepko,,,,,"October 26, 2017 6:58 PM"
October 2017,179,Neutral,he doesn't listen,,7542,,,,Sana Shepko,,,,,"October 26, 2017 6:58 PM"
October 2017,180,Neutral,not my fault,,7541,,,,Sana Shepko,,,,,"October 26, 2017 6:58 PM"
October 2017,181,negative,if he develops mental health issues not my fault,,7539,,,,Sana Shepko,,,,,"October 26, 2017 6:58 PM"
October 2017,182,Neutral,i also told him to research it,,7538,,,,Sana Shepko,,,,,"October 26, 2017 6:59 PM"
October 2017,183,Neutral,like so it's not just me telling him but him actually making informed decisions,,7537,,,,Sana Shepko,,,,,"October 26, 2017 6:59 PM"
October 2017,184,Neutral,whatever,,7536,,,,Sana Shepko,,,,,"October 26, 2017 6:59 PM"
October 2017,185,Neutral,hey zoy,,7534,,,,Sana Shepko,,,,,"October 31, 2017 2:15 AM"
November 2017,1,Neutral,Wtf does school choir concert mean,,7531,,,,Sana Shepko,,,,,"November 2, 2017 6:25 PM"
November 2017,2,Neutral,Like....,,7530,,,,Sana Shepko,,,,,"November 2, 2017 6:25 PM"
November 2017,3,negative,Wtf [name],,7529,,,,Sana Shepko,,,,,"November 2, 2017 6:25 PM"
November 2017,4,anticipation,does [name] want me to be there for his birthday,,7528,,,,Sana Shepko,,,,,"November 6, 2017 1:19 PM"
November 2017,5,Neutral,well bc i could but idk if he cares,,7524,,,,Sana Shepko,,,,,"November 6, 2017 1:29 PM"
November 2017,6,Neutral,i have break and i'm trying to figure out when i should come home,,7522,,,,Sana Shepko,,,,,"November 6, 2017 1:29 PM"
November 2017,7,Neutral,really ok,,7520,,,,Sana Shepko,,,,,"November 6, 2017 1:31 PM"
November 2017,8,Neutral,no don't,,7518,,,,Sana Shepko,,,,,"November 6, 2017 1:31 PM"
November 2017,9,anticipation,yeah and he'll expect me to come then,,7516,,,,Sana Shepko,,,,,"November 6, 2017 1:31 PM"
November 2017,10,negative,and it'll be worse if i don't,,7515,,,,Sana Shepko,,,,,"November 6, 2017 1:31 PM"
November 2017,11,Neutral,ok i set up a canadian paypal so you can send me money back here,,7514,,,,Sana Shepko,,,,,"November 7, 2017 6:01 PM"
November 2017,12,Neutral,[removed],,7513,,,,Sana Shepko,,,,,"November 7, 2017 6:01 PM"
November 2017,13,Neutral,no this one is linked to my canadian account,,7510,,,,Sana Shepko,,,,,"November 7, 2017 6:06 PM"
November 2017,14,Neutral,i set up a whole new paypal thing with school email,,7509,,,,Sana Shepko,,,,,"November 7, 2017 6:07 PM"
November 2017,15,Neutral,i think you can do either,,7507,,,,Sana Shepko,,,,,"November 7, 2017 6:12 PM"
November 2017,16,anticipation,zoya can you send it soon i want to avoid the overdraft fee,,7506,,,,Sana Shepko,,,,,"November 7, 2017 8:36 PM"
November 2017,17,negative,because the amount i had in checking account was like 50 dollars less than cost so if i don't add that to the balance by 9pm then i'll get an additional fee,,7505,,,,Sana Shepko,,,,,"November 7, 2017 8:37 PM"
November 2017,18,Neutral,US yeah,,7503,,,,Sana Shepko,,,,,"November 7, 2017 8:38 PM"
November 2017,19,Neutral,you should be able to,,7500,,,,Sana Shepko,,,,,"November 7, 2017 8:39 PM"
November 2017,20,Neutral,[removed],,7498,,,,Sana Shepko,,,,,"November 7, 2017 8:39 PM"
November 2017,21,Neutral,try this one,,7497,,,,Sana Shepko,,,,,"November 7, 2017 8:39 PM"
November 2017,22,Neutral,yes,,7494,,,,Sana Shepko,,,,,"November 7, 2017 8:48 PM"
November 2017,23,positive,thank you!,,7493,,,,Sana Shepko,,,,,"November 7, 2017 8:48 PM"
November 2017,24,positive,I don't think its too much,,7485,,,,Sana Shepko,,,,,"November 8, 2017 12:32 PM"
November 2017,25,Neutral,You might have to cut back on other things though,,7484,,,,Sana Shepko,,,,,"November 8, 2017 12:32 PM"
November 2017,26,Neutral,Like work and stuff,,7483,,,,Sana Shepko,,,,,"November 8, 2017 12:32 PM"
November 2017,27,Neutral,Pshh,,7480,,,,Sana Shepko,,,,,"November 8, 2017 12:32 PM"
November 2017,28,Neutral,How do you feel with the load of 5 classes?,,7478,,,,Sana Shepko,,,,,"November 8, 2017 12:33 PM"
November 2017,29,Neutral,Do you want to call me,,7476,,,,Sana Shepko,,,,,"November 8, 2017 12:33 PM"
November 2017,30,Neutral,Zoya missed a call from you.,,7473,,,,Sana Shepko,,,,,"November 8, 2017 12:34 PM"
November 2017,31,Neutral,what are the classes you have to take,,7472,,,,Sana Shepko,,,,,"November 8, 2017 12:34 PM"
November 2017,32,Neutral,are you still taking any gen ed classes or is this all for business,,7471,,,,Sana Shepko,,,,,"November 8, 2017 12:34 PM"
November 2017,33,Neutral,hmm,,7469,,,,Sana Shepko,,,,,"November 8, 2017 12:35 PM"
November 2017,34,Neutral,well idk i would do 6 classes personally,,7468,,,,Sana Shepko,,,,,"November 8, 2017 12:35 PM"
November 2017,35,Neutral,but that's me,,7467,,,,Sana Shepko,,,,,"November 8, 2017 12:35 PM"
November 2017,36,Neutral,ohhh i see,,7465,,,,Sana Shepko,,,,,"November 8, 2017 12:35 PM"
November 2017,37,positive,i mean you can try out how it goes and drop it,,7462,,,,Sana Shepko,,,,,"November 8, 2017 12:36 PM"
November 2017,38,Neutral,if you have to,,7461,,,,Sana Shepko,,,,,"November 8, 2017 12:36 PM"
November 2017,39,Neutral,i'd just try it out for a while and then the last day to drop classes decide if you want the 6th or not,,7458,,,,Sana Shepko,,,,,"November 8, 2017 12:36 PM"
November 2017,40,Neutral,that's basically what [name] did this semester,,7457,,,,Sana Shepko,,,,,"November 8, 2017 12:36 PM"
November 2017,41,Neutral,yeah i know,,7454,,,,Sana Shepko,,,,,"November 8, 2017 12:37 PM"
November 2017,42,positive,i would try it zoya,,7452,,,,Sana Shepko,,,,,"November 8, 2017 12:37 PM"
November 2017,43,Neutral,honestly and if it's too much and you're not doing well in it just drop it,,7450,,,,Sana Shepko,,,,,"November 8, 2017 12:37 PM"
November 2017,44,positive,like you won't know until you do it,,7449,,,,Sana Shepko,,,,,"November 8, 2017 12:37 PM"
November 2017,45,joy,lol love you too zoy zoy,,7446,,,,Sana Shepko,,,,,"November 8, 2017 12:38 PM"
November 2017,46,fear,OMG ZOYA I AM STRUGGLINGGGGGG,,7443,,,,Sana Shepko,,,,,"November 8, 2017 8:34 PM"
November 2017,47,fear,HOW THE FUCK AM I SUPPOSED TO DO THIS PROJECT,,7442,,,,Sana Shepko,,,,,"November 8, 2017 8:34 PM"
November 2017,48,Neutral,zoy,,7436,,,,Sana Shepko,,,,,"November 19, 2017 8:12 PM"
November 2017,49,anticipation,"so [name] has to perform in a concert (near the new york border, in st. catharines, ontario) on december 23rd. i have the option of going with him and arriving just in time for christmas eve, or coming a few days earlier than he would arrive, on a bus or something; which one should i do?",,7435,,,,Sana Shepko,,,,,"November 19, 2017 8:12 PM"
November 2017,50,anticipation,i'm thinking i should come earlier just so we have rehearsal time but even if i come with [name] i'll still be there for enough time that we could rehearse,,7434,,,,Sana Shepko,,,,,"November 19, 2017 8:13 PM"
November 2017,51,Neutral,ok!,,7432,,,,Sana Shepko,,,,,"November 19, 2017 8:34 PM"
November 2017,52,Neutral,what,,7430,,,,Sana Shepko,,,,,"November 19, 2017 8:37 PM"
November 2017,53,Neutral,why,,7427,,,,Sana Shepko,,,,,"November 19, 2017 8:38 PM"
November 2017,54,Neutral,what are you talking about,,7424,,,,Sana Shepko,,,,,"November 19, 2017 8:38 PM"
November 2017,55,fear,how would you have broken your hand,,7423,,,,Sana Shepko,,,,,"November 19, 2017 8:38 PM"
November 2017,56,Neutral,ok well me and [name] have a songlist,,7421,,,,Sana Shepko,,,,,"November 19, 2017 8:47 PM"
November 2017,57,Neutral,well the ones we know and ones we kind of know,,7419,,,,Sana Shepko,,,,,"November 19, 2017 8:49 PM"
November 2017,58,Neutral,Ð¾Ðº,,7416,,,,Sana Shepko,,,,,"November 20, 2017 11:53 AM"
November 2017,59,Neutral,why,,7412,,,,Sana Shepko,,,,,"November 20, 2017 11:59 AM"
November 2017,60,Neutral,are you serious,,7411,,,,Sana Shepko,,,,,"November 20, 2017 11:59 AM"
November 2017,61,sadness,when i called she only talked about herself,,7410,,,,Sana Shepko,,,,,"November 20, 2017 12:00 PM"
November 2017,62,sadness,i doubt she actually misses me,,7409,,,,Sana Shepko,,,,,"November 20, 2017 12:00 PM"
November 2017,63,Neutral,well i could come on the 20th,,7406,,,,Sana Shepko,,,,,"November 20, 2017 12:01 PM"
November 2017,64,anticipation,i'm not sure i want to sleep in the bonus room for that long though lol,,7405,,,,Sana Shepko,,,,,"November 20, 2017 12:01 PM"
November 2017,65,anticipation,wait so [name] got into new paltz but didn't declare major,,7402,,,,Sana Shepko,,,,,"November 21, 2017 11:34 PM"
November 2017,66,Neutral,why not,,7398,,,,Sana Shepko,,,,,"November 21, 2017 11:35 PM"
November 2017,67,Neutral,he should,,7395,,,,Sana Shepko,,,,,"November 21, 2017 11:35 PM"
November 2017,68,anticipation,if he wants to be in computer science he should find out how to apply to it asap,,7394,,,,Sana Shepko,,,,,"November 21, 2017 11:35 PM"
November 2017,69,Neutral,yeah but either way he should do it,,7391,,,,Sana Shepko,,,,,"November 21, 2017 11:36 PM"
November 2017,70,Neutral,ok just making sure,,7389,,,,Sana Shepko,,,,,"November 21, 2017 11:36 PM"
November 2017,71,Neutral,What,,7383,,,,Sana Shepko,,,,,"November 22, 2017 11:50 PM"
November 2017,72,negative,Damn that such,,7379,,,,Sana Shepko,,,,,"November 22, 2017 11:55 PM"
November 2017,73,Neutral,Sucks,,7378,,,,Sana Shepko,,,,,"November 22, 2017 11:55 PM"
November 2017,74,anticipation,And none of your ulster credits can count for that prerequisite class?,,7377,,,,Sana Shepko,,,,,"November 22, 2017 11:55 PM"
November 2017,75,negative,Ugh that sucks,,7372,,,,Sana Shepko,,,,,"November 22, 2017 11:57 PM"
November 2017,76,positive,ZOYYYY we were out for dinner I'll call you when I have WiFi I love you!!!,,7366,,,,Sana Shepko,,,,,"November 28, 2017 7:42 PM"
November 2017,77,anger,goddammit zoya why am i always in charge of planning,,7365,,,,Sana Shepko,,,,,"November 29, 2017 3:05 PM"
November 2017,78,anger,i hate this shit,,7364,,,,Sana Shepko,,,,,"November 29, 2017 3:05 PM"
November 2017,79,negative,i have so much to doooo,,7362,,,,Sana Shepko,,,,,"November 29, 2017 3:05 PM"
November 2017,80,Neutral,i don't zoya,,7360,,,,Sana Shepko,,,,,"November 29, 2017 3:05 PM"
November 2017,81,negative,it's just i know literally no one else will do this,,7359,,,,Sana Shepko,,,,,"November 29, 2017 3:05 PM"
November 2017,82,Neutral,yeah,,7355,,,,Sana Shepko,,,,,"November 29, 2017 3:06 PM"
November 2017,83,anticipation,i was talking about it with [name] and his parents yesterday and [name] was like sana why didn't you get a place with more beds and his parents started yelling at him pretty hard for criticizing me and not helping me lol,,7353,,,,Sana Shepko,,,,,"November 29, 2017 3:07 PM"
November 2017,84,positive,which was pretty lit bc he definitely did not help me at all,,7351,,,,Sana Shepko,,,,,"November 29, 2017 3:07 PM"
November 2017,85,Neutral,these are the accommodations that the host has listed from the beginning,,7348,,,,Sana Shepko,,,,,"November 29, 2017 3:08 PM"
November 2017,86,Neutral,like i sent this to everyone multiple times,,7347,,,,Sana Shepko,,,,,"November 29, 2017 3:08 PM"
November 2017,87,negative,no one paid attention,,7346,,,,Sana Shepko,,,,,"November 29, 2017 3:08 PM"
November 2017,88,Neutral,we need 5 air mattresses tho,,7344,,,,Sana Shepko,,,,,"November 29, 2017 3:08 PM"
November 2017,89,positive,i'm thinking maybe me and [name] can fit an actual mattress in his car if we put the back seat down,,7342,,,,Sana Shepko,,,,,"November 29, 2017 3:09 PM"
November 2017,90,Neutral,or if we take his dad's car,,7341,,,,Sana Shepko,,,,,"November 29, 2017 3:09 PM"
November 2017,91,Neutral,tho tbh i call a bed,,7339,,,,Sana Shepko,,,,,"November 29, 2017 3:09 PM"
November 2017,92,anger,wasted so much time organizing this,,7338,,,,Sana Shepko,,,,,"November 29, 2017 3:09 PM"
November 2017,93,anger,everyone's gonna complain,,7337,,,,Sana Shepko,,,,,"November 29, 2017 3:10 PM"
November 2017,94,Neutral,lmao,,7336,,,,Sana Shepko,,,,,"November 29, 2017 3:10 PM"
November 2017,95,anticipation,can't wait,,7335,,,,Sana Shepko,,,,,"November 29, 2017 3:10 PM"
November 2017,96,Neutral,yeah,,7329,,,,Sana Shepko,,,,,"November 29, 2017 3:12 PM"
November 2017,97,negative,ugh this is gonna be rough,,7326,,,,Sana Shepko,,,,,"November 29, 2017 3:12 PM"
November 2017,98,anticipation,thank god i'll have more time to organize after school though,,7324,,,,Sana Shepko,,,,,"November 29, 2017 3:13 PM"
November 2017,99,Neutral,[name]'s parents said you guys should sleep over here,,7323,,,,Sana Shepko,,,,,"November 29, 2017 3:13 PM"
November 2017,100,Neutral,on jan 1,,7322,,,,Sana Shepko,,,,,"November 29, 2017 3:13 PM"
November 2017,101,Neutral,drive home jan 2,,7321,,,,Sana Shepko,,,,,"November 29, 2017 3:13 PM"
November 2017,102,positive,ok well it's an option just so you know,,7316,,,,Sana Shepko,,,,,"November 29, 2017 3:13 PM"
November 2017,103,trust,ok zoya can you help me,,7313,,,,Sana Shepko,,,,,"November 29, 2017 3:14 PM"
November 2017,104,Neutral,tell me to do my stuff that's due this week,,7311,,,,Sana Shepko,,,,,"November 29, 2017 3:14 PM"
